Date,CountryName,RegionName,PrescriptionIndex,C1M_School closing,C2M_Workplace closing,C3M_Cancel public events,C4M_Restrictions on gatherings,C5M_Close public transport,C6M_Stay at home requirements,C7M_Restrictions on internal movement,C8EV_International travel controls,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H6M_Facial Coverings
2021-06-19,Djibouti,,8,3,3,0,0,0,0,0,0,0,0,0,0
2021-06-20,Djibouti,,8,3,3,0,0,0,0,0,0,0,0,0,0
2021-06-21,Djibouti,,8,3,3,0,0,0,0,0,0,0,0,0,0
2021-06-22,Djibouti,,8,3,3,0,0,0,0,0,0,0,0,0,0
2021-06-23,Djibouti,,8,3,3,0,0,0,0,0,0,0,0,0,0
2021-06-24,Djibouti,,8,3,3,0,0,0,0,0,0,0,0,0,0
2021-06-25,Djibouti,,8,3,3,0,0,0,0,0,0,0,0,0,0
2021-06-26,Djibouti,,8,3,3,0,0,0,0,0,0,0,0,0,0
2021-06-27,Djibouti,,8,3,3,0,0,0,0,0,0,0,0,0,0
2021-06-28,Djibouti,,8,3,3,0,0,0,0,0,0,0,0,0,0
2021-06-29,Djibouti,,8,3,3,0,0,0,0,0,0,0,0,0,0
2021-06-30,Djibouti,,8,3,3,0,0,0,0,0,0,0,0,0,0
2021-06-01,Djibouti,,9,3,3,0,0,0,3,2,4,0,0,0,0
2021-06-02,Djibouti,,9,3,3,0,0,0,3,2,4,0,0,0,0
2021-06-03,Djibouti,,9,3,3,0,0,0,3,2,4,0,0,0,0
2021-06-04,Djibouti,,9,3,3,0,0,0,3,2,4,0,0,0,0
2021-06-05,Djibouti,,9,3,3,0,0,0,3,2,4,0,0,0,0
2021-06-06,Djibouti,,9,3,3,0,0,0,3,2,4,0,0,0,0
2021-06-07,Djibouti,,9,3,3,0,0,0,3,2,4,0,0,0,0
2021-06-08,Djibouti,,9,3,3,0,0,0,3,2,4,0,0,0,0
2021-06-09,Djibouti,,9,3,3,0,0,0,3,2,4,0,0,0,0
2021-06-10,Djibouti,,9,3,3,0,0,0,3,2,4,0,0,0,0
2021-06-11,Djibouti,,9,3,3,0,0,0,3,2,4,0,0,0,0
2021-06-12,Djibouti,,9,3,3,0,0,0,3,2,4,0,0,0,0
2021-06-13,Djibouti,,9,3,3,0,0,0,3,2,4,0,0,0,0
2021-06-14,Djibouti,,9,3,3,0,0,0,3,2,4,0,0,0,0
2021-06-15,Djibouti,,9,3,3,0,0,0,3,2,4,0,0,0,0
2021-06-16,Djibouti,,9,3,3,0,0,0,3,2,4,0,0,0,0
2021-06-17,Djibouti,,9,3,3,0,0,0,3,2,4,0,0,0,0
2021-06-18,Djibouti,,9,3,3,0,0,0,3,2,4,0,0,0,0
2021-06-19,Djibouti,,9,3,3,0,0,0,3,2,4,0,0,0,0
2021-06-20,Djibouti,,9,3,3,0,0,0,3,2,4,0,0,0,0
2021-06-21,Djibouti,,9,3,3,0,0,0,3,2,4,0,0,0,0
2021-06-22,Djibouti,,9,3,3,0,0,0,3,2,4,0,0,0,0
2021-06-23,Djibouti,,9,3,3,0,0,0,3,2,4,0,0,0,0
2021-06-24,Djibouti,,9,3,3,0,0,0,3,2,4,0,0,0,0
2021-06-25,Djibouti,,9,3,3,0,0,0,3,2,4,0,0,0,0
2021-06-26,Djibouti,,9,3,3,0,0,0,3,2,4,0,0,0,0
2021-06-27,Djibouti,,9,3,3,0,0,0,3,2,4,0,0,0,0
2021-06-28,Djibouti,,9,3,3,0,0,0,3,2,4,0,0,0,0
2021-06-29,Djibouti,,9,3,3,0,0,0,3,2,4,0,0,0,0
2021-06-30,Djibouti,,9,3,3,0,0,0,3,2,4,0,0,0,0
2021-06-01,Dominica,,0,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-02,Dominica,,0,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-03,Dominica,,0,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-04,Dominica,,0,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-05,Dominica,,0,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-06,Dominica,,0,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-07,Dominica,,0,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-08,Dominica,,0,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-09,Dominica,,0,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-10,Dominica,,0,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-11,Dominica,,0,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-12,Dominica,,0,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-13,Dominica,,0,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-14,Dominica,,0,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-15,Dominica,,0,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-16,Dominica,,0,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-17,Dominica,,0,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-18,Dominica,,0,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-19,Dominica,,0,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-20,Dominica,,0,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-21,Dominica,,0,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-22,Dominica,,0,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-23,Dominica,,0,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-24,Dominica,,0,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-25,Dominica,,0,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-26,Dominica,,0,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-27,Dominica,,0,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-28,Dominica,,0,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-29,Dominica,,0,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-30,Dominica,,0,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-01,Dominica,,1,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-02,Dominica,,1,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-03,Dominica,,1,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-04,Dominica,,1,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-05,Dominica,,1,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-06,Dominica,,1,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-07,Dominica,,1,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-08,Dominica,,1,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-09,Dominica,,1,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-10,Dominica,,1,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-11,Dominica,,1,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-12,Dominica,,1,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-13,Dominica,,1,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-14,Dominica,,1,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-15,Dominica,,1,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-16,Dominica,,1,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-17,Dominica,,1,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-18,Dominica,,1,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-19,Dominica,,1,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-20,Dominica,,1,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-21,Dominica,,1,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-22,Dominica,,1,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-23,Dominica,,1,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-24,Dominica,,1,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-25,Dominica,,1,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-26,Dominica,,1,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-27,Dominica,,1,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-28,Dominica,,1,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-29,Dominica,,1,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-30,Dominica,,1,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-01,Dominica,,2,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-02,Dominica,,2,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-03,Dominica,,2,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-04,Dominica,,2,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-05,Dominica,,2,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-06,Dominica,,2,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-07,Dominica,,2,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-08,Dominica,,2,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-09,Dominica,,2,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-10,Dominica,,2,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-11,Dominica,,2,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-12,Dominica,,2,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-13,Dominica,,2,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-14,Dominica,,2,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-15,Dominica,,2,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-16,Dominica,,2,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-17,Dominica,,2,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-18,Dominica,,2,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-19,Dominica,,2,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-20,Dominica,,2,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-21,Dominica,,2,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-22,Dominica,,2,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-23,Dominica,,2,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-24,Dominica,,2,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-25,Dominica,,2,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-26,Dominica,,2,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-27,Dominica,,2,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-28,Dominica,,2,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-29,Dominica,,2,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-30,Dominica,,2,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-01,Dominica,,3,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-02,Dominica,,3,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-03,Dominica,,3,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-04,Dominica,,3,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-05,Dominica,,3,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-06,Dominica,,3,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-07,Dominica,,3,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-08,Dominica,,3,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-09,Dominica,,3,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-10,Dominica,,3,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-11,Dominica,,3,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-12,Dominica,,3,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-13,Dominica,,3,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-14,Dominica,,3,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-15,Dominica,,3,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-16,Dominica,,3,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-17,Dominica,,3,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-18,Dominica,,3,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-19,Dominica,,3,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-20,Dominica,,3,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-21,Dominica,,3,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-22,Dominica,,3,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-23,Dominica,,3,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-24,Dominica,,3,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-25,Dominica,,3,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-26,Dominica,,3,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-27,Dominica,,3,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-28,Dominica,,3,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-29,Dominica,,3,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-30,Dominica,,3,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-01,Dominica,,4,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-02,Dominica,,4,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-03,Dominica,,4,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-04,Dominica,,4,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-05,Dominica,,4,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-06,Dominica,,4,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-07,Dominica,,4,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-08,Dominica,,4,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-09,Dominica,,4,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-10,Dominica,,4,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-11,Dominica,,4,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-12,Dominica,,4,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-13,Dominica,,4,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-14,Dominica,,4,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-15,Dominica,,4,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-16,Dominica,,4,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-17,Dominica,,4,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-18,Dominica,,4,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-19,Dominica,,4,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-20,Dominica,,4,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-21,Dominica,,4,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-22,Dominica,,4,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-23,Dominica,,4,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-24,Dominica,,4,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-25,Dominica,,4,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-26,Dominica,,4,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-27,Dominica,,4,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-28,Dominica,,4,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-29,Dominica,,4,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-30,Dominica,,4,0,0,0,0,0,3,0,0,0,0,0,0
2021-06-01,Dominica,,5,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-02,Dominica,,5,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-03,Dominica,,5,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-04,Dominica,,5,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-05,Dominica,,5,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-06,Dominica,,5,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-07,Dominica,,5,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-08,Dominica,,5,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-09,Dominica,,5,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-10,Dominica,,5,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-11,Dominica,,5,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-12,Dominica,,5,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-13,Dominica,,5,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-14,Dominica,,5,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-15,Dominica,,5,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-16,Dominica,,5,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-17,Dominica,,5,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-18,Dominica,,5,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-19,Dominica,,5,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-20,Dominica,,5,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-21,Dominica,,5,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-22,Dominica,,5,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-23,Dominica,,5,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-24,Dominica,,5,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-25,Dominica,,5,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-26,Dominica,,5,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-27,Dominica,,5,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-28,Dominica,,5,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-29,Dominica,,5,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-30,Dominica,,5,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-01,Dominica,,6,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-02,Dominica,,6,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-03,Dominica,,6,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-04,Dominica,,6,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-05,Dominica,,6,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-06,Dominica,,6,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-07,Dominica,,6,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-08,Dominica,,6,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-09,Dominica,,6,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-10,Dominica,,6,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-11,Dominica,,6,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-12,Dominica,,6,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-13,Dominica,,6,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-14,Dominica,,6,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-15,Dominica,,6,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-16,Dominica,,6,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-17,Dominica,,6,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-18,Dominica,,6,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-19,Dominica,,6,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-20,Dominica,,6,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-21,Dominica,,6,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-22,Dominica,,6,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-23,Dominica,,6,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-24,Dominica,,6,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-25,Dominica,,6,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-26,Dominica,,6,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-27,Dominica,,6,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-28,Dominica,,6,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-29,Dominica,,6,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-30,Dominica,,6,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-01,Dominica,,7,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-02,Dominica,,7,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-03,Dominica,,7,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-04,Dominica,,7,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-05,Dominica,,7,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-06,Dominica,,7,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-07,Dominica,,7,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-08,Dominica,,7,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-09,Dominica,,7,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-10,Dominica,,7,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-11,Dominica,,7,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-12,Dominica,,7,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-13,Dominica,,7,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-14,Dominica,,7,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-15,Dominica,,7,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-16,Dominica,,7,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-17,Dominica,,7,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-18,Dominica,,7,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-19,Dominica,,7,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-20,Dominica,,7,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-21,Dominica,,7,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-22,Dominica,,7,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-23,Dominica,,7,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-24,Dominica,,7,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-25,Dominica,,7,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-26,Dominica,,7,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-27,Dominica,,7,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-28,Dominica,,7,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-29,Dominica,,7,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-30,Dominica,,7,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-01,Dominica,,8,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-02,Dominica,,8,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-03,Dominica,,8,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-04,Dominica,,8,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-05,Dominica,,8,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-06,Dominica,,8,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-07,Dominica,,8,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-08,Dominica,,8,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-09,Dominica,,8,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-10,Dominica,,8,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-11,Dominica,,8,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-12,Dominica,,8,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-13,Dominica,,8,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-14,Dominica,,8,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-15,Dominica,,8,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-16,Dominica,,8,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-17,Dominica,,8,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-18,Dominica,,8,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-19,Dominica,,8,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-20,Dominica,,8,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-21,Dominica,,8,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-22,Dominica,,8,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-23,Dominica,,8,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-24,Dominica,,8,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-25,Dominica,,8,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-26,Dominica,,8,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-27,Dominica,,8,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-28,Dominica,,8,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-29,Dominica,,8,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-30,Dominica,,8,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-01,Dominica,,9,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-02,Dominica,,9,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-03,Dominica,,9,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-04,Dominica,,9,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-05,Dominica,,9,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-06,Dominica,,9,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-07,Dominica,,9,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-08,Dominica,,9,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-09,Dominica,,9,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-10,Dominica,,9,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-11,Dominica,,9,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-12,Dominica,,9,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-13,Dominica,,9,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-14,Dominica,,9,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-15,Dominica,,9,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-16,Dominica,,9,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-17,Dominica,,9,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-18,Dominica,,9,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-19,Dominica,,9,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-20,Dominica,,9,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-21,Dominica,,9,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-22,Dominica,,9,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-23,Dominica,,9,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-24,Dominica,,9,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-25,Dominica,,9,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-26,Dominica,,9,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-27,Dominica,,9,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-28,Dominica,,9,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-29,Dominica,,9,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-30,Dominica,,9,1,3,0,0,0,3,0,0,0,0,0,0
2021-06-01,Dominican Republic,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-02,Dominican Republic,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-03,Dominican Republic,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-04,Dominican Republic,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-05,Dominican Republic,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-06,Dominican Republic,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-07,Dominican Republic,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-08,Dominican Republic,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-09,Dominican Republic,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-10,Dominican Republic,,0,0,0,0,0,0,0,0,0,0,0,0,0
