Date,CountryName,RegionName,PrescriptionIndex,C1M_School closing,C2M_Workplace closing,C3M_Cancel public events,C4M_Restrictions on gatherings,C5M_Close public transport,C6M_Stay at home requirements,C7M_Restrictions on internal movement,C8EV_International travel controls,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H6M_Facial Coverings
2021-01-08,Ethiopia,,9,3,3,0,0,0,3,0,0,1,0,2,1
2021-01-09,Ethiopia,,9,3,3,0,0,0,3,0,0,1,0,2,1
2021-01-10,Ethiopia,,9,3,3,0,0,0,3,0,0,1,0,2,1
2021-01-11,Ethiopia,,9,3,3,0,0,0,3,0,0,1,0,2,1
2021-01-12,Ethiopia,,9,3,3,0,0,0,3,0,0,1,0,2,1
2021-01-13,Ethiopia,,9,3,3,0,0,0,3,0,0,1,0,2,1
2021-01-14,Ethiopia,,9,3,3,0,0,0,3,0,0,1,0,2,1
2021-01-15,Ethiopia,,9,3,3,0,0,0,3,0,0,1,0,2,1
2021-01-16,Ethiopia,,9,3,3,0,0,0,3,0,0,1,0,2,1
2021-01-17,Ethiopia,,9,3,3,0,0,0,3,0,0,1,0,2,1
2021-01-18,Ethiopia,,9,3,3,0,0,0,3,0,0,1,0,2,1
2021-01-19,Ethiopia,,9,3,3,0,0,0,3,0,0,1,0,2,1
2021-01-20,Ethiopia,,9,3,3,0,0,0,3,0,0,1,0,2,1
2021-01-21,Ethiopia,,9,3,3,0,0,0,3,0,0,1,0,2,1
2021-01-22,Ethiopia,,9,3,3,0,0,0,3,0,0,1,0,2,1
2021-01-23,Ethiopia,,9,3,3,0,0,0,3,0,0,1,0,2,1
2021-01-24,Ethiopia,,9,3,3,0,0,0,3,0,0,1,0,2,1
2021-01-25,Ethiopia,,9,3,3,0,0,0,3,0,0,1,0,2,1
2021-01-26,Ethiopia,,9,3,3,0,0,0,3,0,0,1,0,2,1
2021-01-27,Ethiopia,,9,3,3,0,0,0,3,0,0,1,0,2,1
2021-01-28,Ethiopia,,9,3,3,0,0,0,3,0,0,1,0,2,1
2021-01-29,Ethiopia,,9,3,3,0,0,0,3,0,0,1,0,2,1
2021-01-30,Ethiopia,,9,3,3,0,0,0,3,0,0,1,0,2,1
2021-01-31,Ethiopia,,9,3,3,0,0,0,3,0,0,1,0,2,1
2021-01-01,Faeroe Islands,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-02,Faeroe Islands,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-03,Faeroe Islands,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-04,Faeroe Islands,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-05,Faeroe Islands,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-06,Faeroe Islands,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-07,Faeroe Islands,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-08,Faeroe Islands,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-09,Faeroe Islands,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-10,Faeroe Islands,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-11,Faeroe Islands,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-12,Faeroe Islands,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-13,Faeroe Islands,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-14,Faeroe Islands,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-15,Faeroe Islands,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-16,Faeroe Islands,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-17,Faeroe Islands,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-18,Faeroe Islands,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-19,Faeroe Islands,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-20,Faeroe Islands,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-21,Faeroe Islands,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-22,Faeroe Islands,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-23,Faeroe Islands,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,Faeroe Islands,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-25,Faeroe Islands,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-26,Faeroe Islands,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,Faeroe Islands,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-28,Faeroe Islands,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-29,Faeroe Islands,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-30,Faeroe Islands,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,Faeroe Islands,,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-01,Faeroe Islands,,1,0,0,0,0,0,1,0,0,0,0,0,0
2021-01-02,Faeroe Islands,,1,0,0,0,0,0,1,0,0,0,0,0,0
2021-01-03,Faeroe Islands,,1,0,0,0,0,0,1,0,0,0,0,0,0
2021-01-04,Faeroe Islands,,1,0,0,0,0,0,1,0,0,0,0,0,0
2021-01-05,Faeroe Islands,,1,0,0,0,0,0,1,0,0,0,0,0,0
2021-01-06,Faeroe Islands,,1,0,0,0,0,0,1,0,0,0,0,0,0
2021-01-07,Faeroe Islands,,1,0,0,0,0,0,1,0,0,0,0,0,0
2021-01-08,Faeroe Islands,,1,0,0,0,0,0,1,0,0,0,0,0,0
2021-01-09,Faeroe Islands,,1,0,0,0,0,0,1,0,0,0,0,0,0
2021-01-10,Faeroe Islands,,1,0,0,0,0,0,1,0,0,0,0,0,0
2021-01-11,Faeroe Islands,,1,0,0,0,0,0,1,0,0,0,0,0,0
2021-01-12,Faeroe Islands,,1,0,0,0,0,0,1,0,0,0,0,0,0
2021-01-13,Faeroe Islands,,1,0,0,0,0,0,1,0,0,0,0,0,0
2021-01-14,Faeroe Islands,,1,0,0,0,0,0,1,0,0,0,0,0,0
2021-01-15,Faeroe Islands,,1,0,0,0,0,0,1,0,0,0,0,0,0
2021-01-16,Faeroe Islands,,1,0,0,0,0,0,1,0,0,0,0,0,0
2021-01-17,Faeroe Islands,,1,0,0,0,0,0,1,0,0,0,0,0,0
2021-01-18,Faeroe Islands,,1,0,0,0,0,0,1,0,0,0,0,0,0
2021-01-19,Faeroe Islands,,1,0,0,0,0,0,1,0,0,0,0,0,0
2021-01-20,Faeroe Islands,,1,0,0,0,0,0,1,0,0,0,0,0,0
2021-01-21,Faeroe Islands,,1,0,0,0,0,0,1,0,0,0,0,0,0
2021-01-22,Faeroe Islands,,1,0,0,0,0,0,1,0,0,0,0,0,0
2021-01-23,Faeroe Islands,,1,0,0,0,0,0,1,0,0,0,0,0,0
2021-01-24,Faeroe Islands,,1,0,0,0,0,0,1,0,0,0,0,0,0
2021-01-25,Faeroe Islands,,1,0,0,0,0,0,1,0,0,0,0,0,0
2021-01-26,Faeroe Islands,,1,0,0,0,0,0,1,0,0,0,0,0,0
2021-01-27,Faeroe Islands,,1,0,0,0,0,0,1,0,0,0,0,0,0
2021-01-28,Faeroe Islands,,1,0,0,0,0,0,1,0,0,0,0,0,0
2021-01-29,Faeroe Islands,,1,0,0,0,0,0,1,0,0,0,0,0,0
2021-01-30,Faeroe Islands,,1,0,0,0,0,0,1,0,0,0,0,0,0
2021-01-31,Faeroe Islands,,1,0,0,0,0,0,1,0,0,0,0,0,0
2021-01-01,Faeroe Islands,,2,0,0,0,0,0,1,0,0,0,0,0,0
2021-01-02,Faeroe Islands,,2,0,0,0,0,0,1,0,0,0,0,0,0
2021-01-03,Faeroe Islands,,2,0,0,0,0,0,1,0,0,0,0,0,0
2021-01-04,Faeroe Islands,,2,0,0,0,0,0,1,0,0,0,0,0,0
2021-01-05,Faeroe Islands,,2,0,0,0,0,0,1,0,0,0,0,0,0
2021-01-06,Faeroe Islands,,2,0,0,0,0,0,1,0,0,0,0,0,0
2021-01-07,Faeroe Islands,,2,0,0,0,0,0,1,0,0,0,0,0,0
2021-01-08,Faeroe Islands,,2,0,0,0,0,0,1,0,0,0,0,0,0
2021-01-09,Faeroe Islands,,2,0,0,0,0,0,1,0,0,0,0,0,0
2021-01-10,Faeroe Islands,,2,0,0,0,0,0,1,0,0,0,0,0,0
2021-01-11,Faeroe Islands,,2,0,0,0,0,0,1,0,0,0,0,0,0
2021-01-12,Faeroe Islands,,2,0,0,0,0,0,1,0,0,0,0,0,0
2021-01-13,Faeroe Islands,,2,0,0,0,0,0,1,0,0,0,0,0,0
2021-01-14,Faeroe Islands,,2,0,0,0,0,0,1,0,0,0,0,0,0
2021-01-15,Faeroe Islands,,2,0,0,0,0,0,1,0,0,0,0,0,0
2021-01-16,Faeroe Islands,,2,0,0,0,0,0,1,0,0,0,0,0,0
2021-01-17,Faeroe Islands,,2,0,0,0,0,0,1,0,0,0,0,0,0
2021-01-18,Faeroe Islands,,2,0,0,0,0,0,1,0,0,0,0,0,0
2021-01-19,Faeroe Islands,,2,0,0,0,0,0,1,0,0,0,0,0,0
2021-01-20,Faeroe Islands,,2,0,0,0,0,0,1,0,0,0,0,0,0
2021-01-21,Faeroe Islands,,2,0,0,0,0,0,1,0,0,0,0,0,0
2021-01-22,Faeroe Islands,,2,0,0,0,0,0,1,0,0,0,0,0,0
2021-01-23,Faeroe Islands,,2,0,0,0,0,0,1,0,0,0,0,0,0
2021-01-24,Faeroe Islands,,2,0,0,0,0,0,1,0,0,0,0,0,0
2021-01-25,Faeroe Islands,,2,0,0,0,0,0,1,0,0,0,0,0,0
2021-01-26,Faeroe Islands,,2,0,0,0,0,0,1,0,0,0,0,0,0
2021-01-27,Faeroe Islands,,2,0,0,0,0,0,1,0,0,0,0,0,0
2021-01-28,Faeroe Islands,,2,0,0,0,0,0,1,0,0,0,0,0,0
2021-01-29,Faeroe Islands,,2,0,0,0,0,0,1,0,0,0,0,0,0
2021-01-30,Faeroe Islands,,2,0,0,0,0,0,1,0,0,0,0,0,0
2021-01-31,Faeroe Islands,,2,0,0,0,0,0,1,0,0,0,0,0,0
2021-01-01,Faeroe Islands,,3,0,0,0,0,0,2,0,0,0,0,0,0
2021-01-02,Faeroe Islands,,3,0,0,0,0,0,2,0,0,0,0,0,0
2021-01-03,Faeroe Islands,,3,0,0,0,0,0,2,0,0,0,0,0,0
2021-01-04,Faeroe Islands,,3,0,0,0,0,0,2,0,0,0,0,0,0
2021-01-05,Faeroe Islands,,3,0,0,0,0,0,2,0,0,0,0,0,0
2021-01-06,Faeroe Islands,,3,0,0,0,0,0,2,0,0,0,0,0,0
2021-01-07,Faeroe Islands,,3,0,0,0,0,0,2,0,0,0,0,0,0
2021-01-08,Faeroe Islands,,3,0,0,0,0,0,2,0,0,0,0,0,0
2021-01-09,Faeroe Islands,,3,0,0,0,0,0,2,0,0,0,0,0,0
2021-01-10,Faeroe Islands,,3,0,0,0,0,0,2,0,0,0,0,0,0
2021-01-11,Faeroe Islands,,3,0,0,0,0,0,2,0,0,0,0,0,0
2021-01-12,Faeroe Islands,,3,0,0,0,0,0,2,0,0,0,0,0,0
2021-01-13,Faeroe Islands,,3,0,0,0,0,0,2,0,0,0,0,0,0
2021-01-14,Faeroe Islands,,3,0,0,0,0,0,2,0,0,0,0,0,0
2021-01-15,Faeroe Islands,,3,0,0,0,0,0,2,0,0,0,0,0,0
2021-01-16,Faeroe Islands,,3,0,0,0,0,0,2,0,0,0,0,0,0
2021-01-17,Faeroe Islands,,3,0,0,0,0,0,2,0,0,0,0,0,0
2021-01-18,Faeroe Islands,,3,0,0,0,0,0,2,0,0,0,0,0,0
2021-01-19,Faeroe Islands,,3,0,0,0,0,0,2,0,0,0,0,0,0
2021-01-20,Faeroe Islands,,3,0,0,0,0,0,2,0,0,0,0,0,0
2021-01-21,Faeroe Islands,,3,0,0,0,0,0,2,0,0,0,0,0,0
2021-01-22,Faeroe Islands,,3,0,0,0,0,0,2,0,0,0,0,0,0
2021-01-23,Faeroe Islands,,3,0,0,0,0,0,2,0,0,0,0,0,0
2021-01-24,Faeroe Islands,,3,0,0,0,0,0,2,0,0,0,0,0,0
2021-01-25,Faeroe Islands,,3,0,0,0,0,0,2,0,0,0,0,0,0
2021-01-26,Faeroe Islands,,3,0,0,0,0,0,2,0,0,0,0,0,0
2021-01-27,Faeroe Islands,,3,0,0,0,0,0,2,0,0,0,0,0,0
2021-01-28,Faeroe Islands,,3,0,0,0,0,0,2,0,0,0,0,0,0
2021-01-29,Faeroe Islands,,3,0,0,0,0,0,2,0,0,0,0,0,0
2021-01-30,Faeroe Islands,,3,0,0,0,0,0,2,0,0,0,0,0,0
2021-01-31,Faeroe Islands,,3,0,0,0,0,0,2,0,0,0,0,0,0
2021-01-01,Faeroe Islands,,4,0,0,0,0,0,3,0,0,0,0,0,0
2021-01-02,Faeroe Islands,,4,0,0,0,0,0,3,0,0,0,0,0,0
2021-01-03,Faeroe Islands,,4,0,0,0,0,0,3,0,0,0,0,0,0
2021-01-04,Faeroe Islands,,4,0,0,0,0,0,3,0,0,0,0,0,0
2021-01-05,Faeroe Islands,,4,0,0,0,0,0,3,0,0,0,0,0,0
2021-01-06,Faeroe Islands,,4,0,0,0,0,0,3,0,0,0,0,0,0
2021-01-07,Faeroe Islands,,4,0,0,0,0,0,3,0,0,0,0,0,0
2021-01-08,Faeroe Islands,,4,0,0,0,0,0,3,0,0,0,0,0,0
2021-01-09,Faeroe Islands,,4,0,0,0,0,0,3,0,0,0,0,0,0
2021-01-10,Faeroe Islands,,4,0,0,0,0,0,3,0,0,0,0,0,0
2021-01-11,Faeroe Islands,,4,0,0,0,0,0,3,0,0,0,0,0,0
2021-01-12,Faeroe Islands,,4,0,0,0,0,0,3,0,0,0,0,0,0
2021-01-13,Faeroe Islands,,4,0,0,0,0,0,3,0,0,0,0,0,0
2021-01-14,Faeroe Islands,,4,0,0,0,0,0,3,0,0,0,0,0,0
2021-01-15,Faeroe Islands,,4,0,0,0,0,0,3,0,0,0,0,0,0
2021-01-16,Faeroe Islands,,4,0,0,0,0,0,3,0,0,0,0,0,0
2021-01-17,Faeroe Islands,,4,0,0,0,0,0,3,0,0,0,0,0,0
2021-01-18,Faeroe Islands,,4,0,0,0,0,0,3,0,0,0,0,0,0
2021-01-19,Faeroe Islands,,4,0,0,0,0,0,3,0,0,0,0,0,0
2021-01-20,Faeroe Islands,,4,0,0,0,0,0,3,0,0,0,0,0,0
2021-01-21,Faeroe Islands,,4,0,0,0,0,0,3,0,0,0,0,0,0
2021-01-22,Faeroe Islands,,4,0,0,0,0,0,3,0,0,0,0,0,0
2021-01-23,Faeroe Islands,,4,0,0,0,0,0,3,0,0,0,0,0,0
2021-01-24,Faeroe Islands,,4,0,0,0,0,0,3,0,0,0,0,0,0
2021-01-25,Faeroe Islands,,4,0,0,0,0,0,3,0,0,0,0,0,0
2021-01-26,Faeroe Islands,,4,0,0,0,0,0,3,0,0,0,0,0,0
2021-01-27,Faeroe Islands,,4,0,0,0,0,0,3,0,0,0,0,0,0
2021-01-28,Faeroe Islands,,4,0,0,0,0,0,3,0,0,0,0,0,0
2021-01-29,Faeroe Islands,,4,0,0,0,0,0,3,0,0,0,0,0,0
2021-01-30,Faeroe Islands,,4,0,0,0,0,0,3,0,0,0,0,0,0
2021-01-31,Faeroe Islands,,4,0,0,0,0,0,3,0,0,0,0,0,0
2021-01-01,Faeroe Islands,,5,0,0,0,0,0,3,0,0,0,0,0,0
2021-01-02,Faeroe Islands,,5,0,0,0,0,0,3,0,0,0,0,0,0
2021-01-03,Faeroe Islands,,5,0,0,0,0,0,3,0,0,0,0,0,0
2021-01-04,Faeroe Islands,,5,0,0,0,0,0,3,0,0,0,0,0,0
2021-01-05,Faeroe Islands,,5,0,0,0,0,0,3,0,0,0,0,0,0
2021-01-06,Faeroe Islands,,5,0,0,0,0,0,3,0,0,0,0,0,0
2021-01-07,Faeroe Islands,,5,0,0,0,0,0,3,0,0,0,0,0,0
2021-01-08,Faeroe Islands,,5,0,0,0,0,0,3,0,0,0,0,0,0
2021-01-09,Faeroe Islands,,5,0,0,0,0,0,3,0,0,0,0,0,0
2021-01-10,Faeroe Islands,,5,0,0,0,0,0,3,0,0,0,0,0,0
2021-01-11,Faeroe Islands,,5,0,0,0,0,0,3,0,0,0,0,0,0
2021-01-12,Faeroe Islands,,5,0,0,0,0,0,3,0,0,0,0,0,0
2021-01-13,Faeroe Islands,,5,0,0,0,0,0,3,0,0,0,0,0,0
2021-01-14,Faeroe Islands,,5,0,0,0,0,0,3,0,0,0,0,0,0
2021-01-15,Faeroe Islands,,5,0,0,0,0,0,3,0,0,0,0,0,0
2021-01-16,Faeroe Islands,,5,0,0,0,0,0,3,0,0,0,0,0,0
2021-01-17,Faeroe Islands,,5,0,0,0,0,0,3,0,0,0,0,0,0
2021-01-18,Faeroe Islands,,5,0,0,0,0,0,3,0,0,0,0,0,0
2021-01-19,Faeroe Islands,,5,0,0,0,0,0,3,0,0,0,0,0,0
2021-01-20,Faeroe Islands,,5,0,0,0,0,0,3,0,0,0,0,0,0
2021-01-21,Faeroe Islands,,5,0,0,0,0,0,3,0,0,0,0,0,0
2021-01-22,Faeroe Islands,,5,0,0,0,0,0,3,0,0,0,0,0,0
2021-01-23,Faeroe Islands,,5,0,0,0,0,0,3,0,0,0,0,0,0
2021-01-24,Faeroe Islands,,5,0,0,0,0,0,3,0,0,0,0,0,0
2021-01-25,Faeroe Islands,,5,0,0,0,0,0,3,0,0,0,0,0,0
2021-01-26,Faeroe Islands,,5,0,0,0,0,0,3,0,0,0,0,0,0
2021-01-27,Faeroe Islands,,5,0,0,0,0,0,3,0,0,0,0,0,0
2021-01-28,Faeroe Islands,,5,0,0,0,0,0,3,0,0,0,0,0,0
2021-01-29,Faeroe Islands,,5,0,0,0,0,0,3,0,0,0,0,0,0
2021-01-30,Faeroe Islands,,5,0,0,0,0,0,3,0,0,0,0,0,0
2021-01-31,Faeroe Islands,,5,0,0,0,0,0,3,0,0,0,0,0,0
2021-01-01,Faeroe Islands,,6,0,0,2,0,0,3,0,0,0,0,0,0
2021-01-02,Faeroe Islands,,6,0,0,2,0,0,3,0,0,0,0,0,0
2021-01-03,Faeroe Islands,,6,0,0,2,0,0,3,0,0,0,0,0,0
2021-01-04,Faeroe Islands,,6,0,0,2,0,0,3,0,0,0,0,0,0
2021-01-05,Faeroe Islands,,6,0,0,2,0,0,3,0,0,0,0,0,0
2021-01-06,Faeroe Islands,,6,0,0,2,0,0,3,0,0,0,0,0,0
2021-01-07,Faeroe Islands,,6,0,0,2,0,0,3,0,0,0,0,0,0
2021-01-08,Faeroe Islands,,6,0,0,2,0,0,3,0,0,0,0,0,0
2021-01-09,Faeroe Islands,,6,0,0,2,0,0,3,0,0,0,0,0,0
2021-01-10,Faeroe Islands,,6,0,0,2,0,0,3,0,0,0,0,0,0
2021-01-11,Faeroe Islands,,6,0,0,2,0,0,3,0,0,0,0,0,0
2021-01-12,Faeroe Islands,,6,0,0,2,0,0,3,0,0,0,0,0,0
2021-01-13,Faeroe Islands,,6,0,0,2,0,0,3,0,0,0,0,0,0
2021-01-14,Faeroe Islands,,6,0,0,2,0,0,3,0,0,0,0,0,0
2021-01-15,Faeroe Islands,,6,0,0,2,0,0,3,0,0,0,0,0,0
2021-01-16,Faeroe Islands,,6,0,0,2,0,0,3,0,0,0,0,0,0
2021-01-17,Faeroe Islands,,6,0,0,2,0,0,3,0,0,0,0,0,0
2021-01-18,Faeroe Islands,,6,0,0,2,0,0,3,0,0,0,0,0,0
2021-01-19,Faeroe Islands,,6,0,0,2,0,0,3,0,0,0,0,0,0
2021-01-20,Faeroe Islands,,6,0,0,2,0,0,3,0,0,0,0,0,0
2021-01-21,Faeroe Islands,,6,0,0,2,0,0,3,0,0,0,0,0,0
2021-01-22,Faeroe Islands,,6,0,0,2,0,0,3,0,0,0,0,0,0
2021-01-23,Faeroe Islands,,6,0,0,2,0,0,3,0,0,0,0,0,0
2021-01-24,Faeroe Islands,,6,0,0,2,0,0,3,0,0,0,0,0,0
2021-01-25,Faeroe Islands,,6,0,0,2,0,0,3,0,0,0,0,0,0
2021-01-26,Faeroe Islands,,6,0,0,2,0,0,3,0,0,0,0,0,0
2021-01-27,Faeroe Islands,,6,0,0,2,0,0,3,0,0,0,0,0,0
2021-01-28,Faeroe Islands,,6,0,0,2,0,0,3,0,0,0,0,0,0
2021-01-29,Faeroe Islands,,6,0,0,2,0,0,3,0,0,0,0,0,0
2021-01-30,Faeroe Islands,,6,0,0,2,0,0,3,0,0,0,0,0,0
2021-01-31,Faeroe Islands,,6,0,0,2,0,0,3,0,0,0,0,0,0
2021-01-01,Faeroe Islands,,7,3,3,2,0,0,3,0,4,0,0,0,0
2021-01-02,Faeroe Islands,,7,3,3,2,0,0,3,0,4,0,0,0,0
2021-01-03,Faeroe Islands,,7,3,3,2,0,0,3,0,4,0,0,0,0
2021-01-04,Faeroe Islands,,7,3,3,2,0,0,3,0,4,0,0,0,0
2021-01-05,Faeroe Islands,,7,3,3,2,0,0,3,0,4,0,0,0,0
2021-01-06,Faeroe Islands,,7,3,3,2,0,0,3,0,4,0,0,0,0
2021-01-07,Faeroe Islands,,7,3,3,2,0,0,3,0,4,0,0,0,0
2021-01-08,Faeroe Islands,,7,3,3,2,0,0,3,0,4,0,0,0,0
2021-01-09,Faeroe Islands,,7,3,3,2,0,0,3,0,4,0,0,0,0
2021-01-10,Faeroe Islands,,7,3,3,2,0,0,3,0,4,0,0,0,0
2021-01-11,Faeroe Islands,,7,3,3,2,0,0,3,0,4,0,0,0,0
2021-01-12,Faeroe Islands,,7,3,3,2,0,0,3,0,4,0,0,0,0
2021-01-13,Faeroe Islands,,7,3,3,2,0,0,3,0,4,0,0,0,0
2021-01-14,Faeroe Islands,,7,3,3,2,0,0,3,0,4,0,0,0,0
2021-01-15,Faeroe Islands,,7,3,3,2,0,0,3,0,4,0,0,0,0
2021-01-16,Faeroe Islands,,7,3,3,2,0,0,3,0,4,0,0,0,0
2021-01-17,Faeroe Islands,,7,3,3,2,0,0,3,0,4,0,0,0,0
2021-01-18,Faeroe Islands,,7,3,3,2,0,0,3,0,4,0,0,0,0
2021-01-19,Faeroe Islands,,7,3,3,2,0,0,3,0,4,0,0,0,0
2021-01-20,Faeroe Islands,,7,3,3,2,0,0,3,0,4,0,0,0,0
2021-01-21,Faeroe Islands,,7,3,3,2,0,0,3,0,4,0,0,0,0
2021-01-22,Faeroe Islands,,7,3,3,2,0,0,3,0,4,0,0,0,0
2021-01-23,Faeroe Islands,,7,3,3,2,0,0,3,0,4,0,0,0,0
2021-01-24,Faeroe Islands,,7,3,3,2,0,0,3,0,4,0,0,0,0
2021-01-25,Faeroe Islands,,7,3,3,2,0,0,3,0,4,0,0,0,0
2021-01-26,Faeroe Islands,,7,3,3,2,0,0,3,0,4,0,0,0,0
2021-01-27,Faeroe Islands,,7,3,3,2,0,0,3,0,4,0,0,0,0
2021-01-28,Faeroe Islands,,7,3,3,2,0,0,3,0,4,0,0,0,0
2021-01-29,Faeroe Islands,,7,3,3,2,0,0,3,0,4,0,0,0,0
2021-01-30,Faeroe Islands,,7,3,3,2,0,0,3,0,4,0,0,0,0
2021-01-31,Faeroe Islands,,7,3,3,2,0,0,3,0,4,0,0,0,0
2021-01-01,Faeroe Islands,,8,3,3,2,0,0,3,0,4,0,0,0,0
2021-01-02,Faeroe Islands,,8,3,3,2,0,0,3,0,4,0,0,0,0
2021-01-03,Faeroe Islands,,8,3,3,2,0,0,3,0,4,0,0,0,0
2021-01-04,Faeroe Islands,,8,3,3,2,0,0,3,0,4,0,0,0,0
2021-01-05,Faeroe Islands,,8,3,3,2,0,0,3,0,4,0,0,0,0
2021-01-06,Faeroe Islands,,8,3,3,2,0,0,3,0,4,0,0,0,0
2021-01-07,Faeroe Islands,,8,3,3,2,0,0,3,0,4,0,0,0,0
2021-01-08,Faeroe Islands,,8,3,3,2,0,0,3,0,4,0,0,0,0
2021-01-09,Faeroe Islands,,8,3,3,2,0,0,3,0,4,0,0,0,0
2021-01-10,Faeroe Islands,,8,3,3,2,0,0,3,0,4,0,0,0,0
2021-01-11,Faeroe Islands,,8,3,3,2,0,0,3,0,4,0,0,0,0
2021-01-12,Faeroe Islands,,8,3,3,2,0,0,3,0,4,0,0,0,0
2021-01-13,Faeroe Islands,,8,3,3,2,0,0,3,0,4,0,0,0,0
2021-01-14,Faeroe Islands,,8,3,3,2,0,0,3,0,4,0,0,0,0
2021-01-15,Faeroe Islands,,8,3,3,2,0,0,3,0,4,0,0,0,0
2021-01-16,Faeroe Islands,,8,3,3,2,0,0,3,0,4,0,0,0,0
2021-01-17,Faeroe Islands,,8,3,3,2,0,0,3,0,4,0,0,0,0
2021-01-18,Faeroe Islands,,8,3,3,2,0,0,3,0,4,0,0,0,0
2021-01-19,Faeroe Islands,,8,3,3,2,0,0,3,0,4,0,0,0,0
2021-01-20,Faeroe Islands,,8,3,3,2,0,0,3,0,4,0,0,0,0
2021-01-21,Faeroe Islands,,8,3,3,2,0,0,3,0,4,0,0,0,0
2021-01-22,Faeroe Islands,,8,3,3,2,0,0,3,0,4,0,0,0,0
2021-01-23,Faeroe Islands,,8,3,3,2,0,0,3,0,4,0,0,0,0
2021-01-24,Faeroe Islands,,8,3,3,2,0,0,3,0,4,0,0,0,0
2021-01-25,Faeroe Islands,,8,3,3,2,0,0,3,0,4,0,0,0,0
2021-01-26,Faeroe Islands,,8,3,3,2,0,0,3,0,4,0,0,0,0
2021-01-27,Faeroe Islands,,8,3,3,2,0,0,3,0,4,0,0,0,0
2021-01-28,Faeroe Islands,,8,3,3,2,0,0,3,0,4,0,0,0,0
2021-01-29,Faeroe Islands,,8,3,3,2,0,0,3,0,4,0,0,0,0
2021-01-30,Faeroe Islands,,8,3,3,2,0,0,3,0,4,0,0,0,0
2021-01-31,Faeroe Islands,,8,3,3,2,0,0,3,0,4,0,0,0,0
2021-01-01,Faeroe Islands,,9,3,3,2,4,0,3,2,4,0,0,2,0
2021-01-02,Faeroe Islands,,9,3,3,2,4,0,3,2,4,0,0,2,0
2021-01-03,Faeroe Islands,,9,3,3,2,4,0,3,2,4,0,0,2,0
2021-01-04,Faeroe Islands,,9,3,3,2,4,0,3,2,4,0,0,2,0
2021-01-05,Faeroe Islands,,9,3,3,2,4,0,3,2,4,0,0,2,0
2021-01-06,Faeroe Islands,,9,3,3,2,4,0,3,2,4,0,0,2,0
2021-01-07,Faeroe Islands,,9,3,3,2,4,0,3,2,4,0,0,2,0
2021-01-08,Faeroe Islands,,9,3,3,2,4,0,3,2,4,0,0,2,0
2021-01-09,Faeroe Islands,,9,3,3,2,4,0,3,2,4,0,0,2,0
2021-01-10,Faeroe Islands,,9,3,3,2,4,0,3,2,4,0,0,2,0
2021-01-11,Faeroe Islands,,9,3,3,2,4,0,3,2,4,0,0,2,0
2021-01-12,Faeroe Islands,,9,3,3,2,4,0,3,2,4,0,0,2,0
2021-01-13,Faeroe Islands,,9,3,3,2,4,0,3,2,4,0,0,2,0
2021-01-14,Faeroe Islands,,9,3,3,2,4,0,3,2,4,0,0,2,0
2021-01-15,Faeroe Islands,,9,3,3,2,4,0,3,2,4,0,0,2,0
2021-01-16,Faeroe Islands,,9,3,3,2,4,0,3,2,4,0,0,2,0
2021-01-17,Faeroe Islands,,9,3,3,2,4,0,3,2,4,0,0,2,0
2021-01-18,Faeroe Islands,,9,3,3,2,4,0,3,2,4,0,0,2,0
2021-01-19,Faeroe Islands,,9,3,3,2,4,0,3,2,4,0,0,2,0
2021-01-20,Faeroe Islands,,9,3,3,2,4,0,3,2,4,0,0,2,0
