PrescriptionIndex,CountryName,RegionName,Date,C1_School closing,C2_Workplace closing,C3_Cancel public events,C4_Restrictions on gatherings,C5_Close public transport,C6_Stay at home requirements,C7_Restrictions on internal movement,C8_International travel controls,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H6_Facial Coverings
0,Guam,,2020-08-05,0,0,0,0,0,0,0,0,0,3,0,0
1,Guam,,2020-08-01,3,0,0,0,0,0,0,0,0,3,0,0
1,Guam,,2020-08-02,3,0,0,0,0,0,0,0,0,3,0,0
1,Guam,,2020-08-03,3,0,0,0,0,0,0,0,0,3,0,0
1,Guam,,2020-08-04,3,0,0,0,0,0,0,0,0,3,0,0
1,Guam,,2020-08-05,3,0,0,0,0,0,0,0,0,3,0,0
2,Guam,,2020-08-01,3,3,0,0,0,0,0,0,0,3,0,0
2,Guam,,2020-08-02,3,3,0,0,0,0,0,0,0,3,0,0
2,Guam,,2020-08-03,3,3,0,0,0,0,0,0,0,3,0,0
2,Guam,,2020-08-04,3,3,0,0,0,0,0,0,0,3,0,0
2,Guam,,2020-08-05,3,3,0,0,0,0,0,0,0,3,0,0
3,Guam,,2020-08-01,3,3,0,0,0,0,0,0,0,3,2,0
3,Guam,,2020-08-02,3,3,0,0,0,0,0,0,0,3,2,0
3,Guam,,2020-08-03,3,3,0,0,0,0,0,0,0,3,2,0
3,Guam,,2020-08-04,3,3,0,0,0,0,0,0,0,3,2,0
3,Guam,,2020-08-05,3,3,0,0,0,0,0,0,0,3,2,0
4,Guam,,2020-08-01,3,3,0,4,0,0,0,0,0,3,2,0
4,Guam,,2020-08-02,3,3,0,4,0,0,0,0,0,3,2,0
4,Guam,,2020-08-03,3,3,0,4,0,0,0,0,0,3,2,0
4,Guam,,2020-08-04,3,3,0,4,0,0,0,0,0,3,2,0
4,Guam,,2020-08-05,3,3,0,4,0,0,0,0,0,3,2,0
5,Guam,,2020-08-01,3,3,0,4,0,0,0,0,2,3,2,0
5,Guam,,2020-08-02,3,3,0,4,0,0,0,0,2,3,2,0
5,Guam,,2020-08-03,3,3,0,4,0,0,0,0,2,3,2,0
5,Guam,,2020-08-04,3,3,0,4,0,0,0,0,2,3,2,0
5,Guam,,2020-08-05,3,3,0,4,0,0,0,0,2,3,2,0
6,Guam,,2020-08-01,3,3,0,4,0,0,2,0,2,3,2,0
6,Guam,,2020-08-02,3,3,0,4,0,0,2,0,2,3,2,0
6,Guam,,2020-08-03,3,3,0,4,0,0,2,0,2,3,2,0
6,Guam,,2020-08-04,3,3,0,4,0,0,2,0,2,3,2,0
6,Guam,,2020-08-05,3,3,0,4,0,0,2,0,2,3,2,0
7,Guam,,2020-08-01,3,3,0,4,0,0,2,4,2,3,2,0
7,Guam,,2020-08-02,3,3,0,4,0,0,2,4,2,3,2,0
7,Guam,,2020-08-03,3,3,0,4,0,0,2,4,2,3,2,0
7,Guam,,2020-08-04,3,3,0,4,0,0,2,4,2,3,2,0
7,Guam,,2020-08-05,3,3,0,4,0,0,2,4,2,3,2,0
8,Guam,,2020-08-01,3,3,0,4,0,3,2,4,2,3,2,0
8,Guam,,2020-08-02,3,3,0,4,0,3,2,4,2,3,2,0
8,Guam,,2020-08-03,3,3,0,4,0,3,2,4,2,3,2,0
8,Guam,,2020-08-04,3,3,0,4,0,3,2,4,2,3,2,0
8,Guam,,2020-08-05,3,3,0,4,0,3,2,4,2,3,2,0
9,Guam,,2020-08-01,3,3,0,4,2,3,2,4,2,3,2,0
9,Guam,,2020-08-02,3,3,0,4,2,3,2,4,2,3,2,0
9,Guam,,2020-08-03,3,3,0,4,2,3,2,4,2,3,2,0
9,Guam,,2020-08-04,3,3,0,4,2,3,2,4,2,3,2,0
9,Guam,,2020-08-05,3,3,0,4,2,3,2,4,2,3,2,0
0,Guatemala,,2020-08-01,0,3,0,0,0,0,0,0,0,0,0,0
0,Guatemala,,2020-08-02,0,3,0,0,0,0,0,0,0,0,0,0
0,Guatemala,,2020-08-03,0,3,0,0,0,0,0,0,0,0,0,0
0,Guatemala,,2020-08-04,0,3,0,0,0,0,0,0,0,0,0,0
0,Guatemala,,2020-08-05,0,3,0,0,0,0,0,0,0,0,0,0
1,Guatemala,,2020-08-01,0,3,0,0,0,0,0,4,0,0,0,0
1,Guatemala,,2020-08-02,0,3,0,0,0,0,0,4,0,0,0,0
1,Guatemala,,2020-08-03,0,3,0,0,0,0,0,4,0,0,0,0
1,Guatemala,,2020-08-04,0,3,0,0,0,0,0,4,0,0,0,0
1,Guatemala,,2020-08-05,0,3,0,0,0,0,0,4,0,0,0,0
2,Guatemala,,2020-08-01,0,3,0,0,2,0,0,4,0,0,0,0
2,Guatemala,,2020-08-02,0,3,0,0,2,0,0,4,0,0,0,0
2,Guatemala,,2020-08-03,0,3,0,0,2,0,0,4,0,0,0,0
2,Guatemala,,2020-08-04,0,3,0,0,2,0,0,4,0,0,0,0
2,Guatemala,,2020-08-05,0,3,0,0,2,0,0,4,0,0,0,0
3,Guatemala,,2020-08-01,0,3,0,0,2,0,0,4,0,0,0,4
3,Guatemala,,2020-08-02,0,3,0,0,2,0,0,4,0,0,0,4
3,Guatemala,,2020-08-03,0,3,0,0,2,0,0,4,0,0,0,4
3,Guatemala,,2020-08-04,0,3,0,0,2,0,0,4,0,0,0,4
3,Guatemala,,2020-08-05,0,3,0,0,2,0,0,4,0,0,0,4
4,Guatemala,,2020-08-01,3,3,0,0,2,0,0,4,0,0,0,4
4,Guatemala,,2020-08-02,3,3,0,0,2,0,0,4,0,0,0,4
4,Guatemala,,2020-08-03,3,3,0,0,2,0,0,4,0,0,0,4
4,Guatemala,,2020-08-04,3,3,0,0,2,0,0,4,0,0,0,4
4,Guatemala,,2020-08-05,3,3,0,0,2,0,0,4,0,0,0,4
5,Guatemala,,2020-08-01,3,3,0,0,2,0,0,4,0,3,0,4
5,Guatemala,,2020-08-02,3,3,0,0,2,0,0,4,0,3,0,4
5,Guatemala,,2020-08-03,3,3,0,0,2,0,0,4,0,3,0,4
5,Guatemala,,2020-08-04,3,3,0,0,2,0,0,4,0,3,0,4
5,Guatemala,,2020-08-05,3,3,0,0,2,0,0,4,0,3,0,4
6,Guatemala,,2020-08-01,3,3,0,4,2,0,0,4,0,3,0,4
6,Guatemala,,2020-08-02,3,3,0,4,2,0,0,4,0,3,0,4
6,Guatemala,,2020-08-03,3,3,0,4,2,0,0,4,0,3,0,4
6,Guatemala,,2020-08-04,3,3,0,4,2,0,0,4,0,3,0,4
6,Guatemala,,2020-08-05,3,3,0,4,2,0,0,4,0,3,0,4
7,Guatemala,,2020-08-01,3,3,0,4,2,0,0,4,2,3,0,4
7,Guatemala,,2020-08-02,3,3,0,4,2,0,0,4,2,3,0,4
7,Guatemala,,2020-08-03,3,3,0,4,2,0,0,4,2,3,0,4
7,Guatemala,,2020-08-04,3,3,0,4,2,0,0,4,2,3,0,4
7,Guatemala,,2020-08-05,3,3,0,4,2,0,0,4,2,3,0,4
8,Guatemala,,2020-08-01,3,3,0,4,2,3,0,4,2,3,0,4
8,Guatemala,,2020-08-02,3,3,0,4,2,3,0,4,2,3,0,4
8,Guatemala,,2020-08-03,3,3,0,4,2,3,0,4,2,3,0,4
8,Guatemala,,2020-08-04,3,3,0,4,2,3,0,4,2,3,0,4
8,Guatemala,,2020-08-05,3,3,0,4,2,3,0,4,2,3,0,4
9,Guatemala,,2020-08-01,3,3,0,4,2,3,2,4,2,3,0,4
9,Guatemala,,2020-08-02,3,3,0,4,2,3,2,4,2,3,0,4
9,Guatemala,,2020-08-03,3,3,0,4,2,3,2,4,2,3,0,4
9,Guatemala,,2020-08-04,3,3,0,4,2,3,2,4,2,3,0,4
9,Guatemala,,2020-08-05,3,3,0,4,2,3,2,4,2,3,0,4
0,Guinea,,2020-08-01,0,0,0,0,0,0,0,0,2,0,0,0
0,Guinea,,2020-08-02,0,0,0,0,0,0,0,0,2,0,0,0
0,Guinea,,2020-08-03,0,0,0,0,0,0,0,0,2,0,0,0
0,Guinea,,2020-08-04,0,0,0,0,0,0,0,0,2,0,0,0
0,Guinea,,2020-08-05,0,0,0,0,0,0,0,0,2,0,0,0
1,Guinea,,2020-08-01,3,0,0,0,0,0,0,0,2,0,0,0
1,Guinea,,2020-08-02,3,0,0,0,0,0,0,0,2,0,0,0
1,Guinea,,2020-08-03,3,0,0,0,0,0,0,0,2,0,0,0
1,Guinea,,2020-08-04,3,0,0,0,0,0,0,0,2,0,0,0
1,Guinea,,2020-08-05,3,0,0,0,0,0,0,0,2,0,0,0
2,Guinea,,2020-08-01,3,3,0,0,0,0,0,0,2,0,0,0
2,Guinea,,2020-08-02,3,3,0,0,0,0,0,0,2,0,0,0
2,Guinea,,2020-08-03,3,3,0,0,0,0,0,0,2,0,0,0
2,Guinea,,2020-08-04,3,3,0,0,0,0,0,0,2,0,0,0
2,Guinea,,2020-08-05,3,3,0,0,0,0,0,0,2,0,0,0
3,Guinea,,2020-08-01,3,3,0,4,0,0,0,0,2,0,0,0
3,Guinea,,2020-08-02,3,3,0,4,0,0,0,0,2,0,0,0
3,Guinea,,2020-08-03,3,3,0,4,0,0,0,0,2,0,0,0
3,Guinea,,2020-08-04,3,3,0,4,0,0,0,0,2,0,0,0
3,Guinea,,2020-08-05,3,3,0,4,0,0,0,0,2,0,0,0
4,Guinea,,2020-08-01,3,3,0,4,0,0,0,0,2,3,0,0
4,Guinea,,2020-08-02,3,3,0,4,0,0,0,0,2,3,0,0
4,Guinea,,2020-08-03,3,3,0,4,0,0,0,0,2,3,0,0
4,Guinea,,2020-08-04,3,3,0,4,0,0,0,0,2,3,0,0
4,Guinea,,2020-08-05,3,3,0,4,0,0,0,0,2,3,0,0
5,Guinea,,2020-08-01,3,3,0,4,0,0,0,4,2,3,0,0
5,Guinea,,2020-08-02,3,3,0,4,0,0,0,4,2,3,0,0
5,Guinea,,2020-08-03,3,3,0,4,0,0,0,4,2,3,0,0
5,Guinea,,2020-08-04,3,3,0,4,0,0,0,4,2,3,0,0
5,Guinea,,2020-08-05,3,3,0,4,0,0,0,4,2,3,0,0
6,Guinea,,2020-08-01,3,3,0,4,2,0,0,4,2,3,0,0
6,Guinea,,2020-08-02,3,3,0,4,2,0,0,4,2,3,0,0
6,Guinea,,2020-08-03,3,3,0,4,2,0,0,4,2,3,0,0
6,Guinea,,2020-08-04,3,3,0,4,2,0,0,4,2,3,0,0
6,Guinea,,2020-08-05,3,3,0,4,2,0,0,4,2,3,0,0
7,Guinea,,2020-08-01,3,3,0,4,2,3,0,4,2,3,0,0
7,Guinea,,2020-08-02,3,3,0,4,2,3,0,4,2,3,0,0
7,Guinea,,2020-08-03,3,3,0,4,2,3,0,4,2,3,0,0
7,Guinea,,2020-08-04,3,3,0,4,2,3,0,4,2,3,0,0
7,Guinea,,2020-08-05,3,3,0,4,2,3,0,4,2,3,0,0
8,Guinea,,2020-08-01,3,3,0,4,2,3,0,4,2,3,0,4
8,Guinea,,2020-08-02,3,3,0,4,2,3,0,4,2,3,0,4
8,Guinea,,2020-08-03,3,3,0,4,2,3,0,4,2,3,0,4
8,Guinea,,2020-08-04,3,3,0,4,2,3,0,4,2,3,0,4
8,Guinea,,2020-08-05,3,3,0,4,2,3,0,4,2,3,0,4
9,Guinea,,2020-08-01,3,3,0,4,2,3,2,4,2,3,0,4
9,Guinea,,2020-08-02,3,3,0,4,2,3,2,4,2,3,0,4
9,Guinea,,2020-08-03,3,3,0,4,2,3,2,4,2,3,0,4
9,Guinea,,2020-08-04,3,3,0,4,2,3,2,4,2,3,0,4
9,Guinea,,2020-08-05,3,3,0,4,2,3,2,4,2,3,0,4
0,Guyana,,2020-08-01,0,0,0,0,0,0,0,0,0,3,0,0
0,Guyana,,2020-08-02,0,0,0,0,0,0,0,0,0,3,0,0
0,Guyana,,2020-08-03,0,0,0,0,0,0,0,0,0,3,0,0
0,Guyana,,2020-08-04,0,0,0,0,0,0,0,0,0,3,0,0
0,Guyana,,2020-08-05,0,0,0,0,0,0,0,0,0,3,0,0
1,Guyana,,2020-08-01,3,0,0,0,0,0,0,0,0,3,0,0
1,Guyana,,2020-08-02,3,0,0,0,0,0,0,0,0,3,0,0
1,Guyana,,2020-08-03,3,0,0,0,0,0,0,0,0,3,0,0
1,Guyana,,2020-08-04,3,0,0,0,0,0,0,0,0,3,0,0
1,Guyana,,2020-08-05,3,0,0,0,0,0,0,0,0,3,0,0
2,Guyana,,2020-08-01,3,3,0,0,0,0,0,0,0,3,0,0
2,Guyana,,2020-08-02,3,3,0,0,0,0,0,0,0,3,0,0
2,Guyana,,2020-08-03,3,3,0,0,0,0,0,0,0,3,0,0
2,Guyana,,2020-08-04,3,3,0,0,0,0,0,0,0,3,0,0
2,Guyana,,2020-08-05,3,3,0,0,0,0,0,0,0,3,0,0
3,Guyana,,2020-08-01,3,3,2,0,0,0,0,0,0,3,0,0
3,Guyana,,2020-08-02,3,3,2,0,0,0,0,0,0,3,0,0
3,Guyana,,2020-08-03,3,3,2,0,0,0,0,0,0,3,0,0
3,Guyana,,2020-08-04,3,3,2,0,0,0,0,0,0,3,0,0
3,Guyana,,2020-08-05,3,3,2,0,0,0,0,0,0,3,0,0
4,Guyana,,2020-08-01,3,3,2,0,0,0,0,4,0,3,0,0
4,Guyana,,2020-08-02,3,3,2,0,0,0,0,4,0,3,0,0
4,Guyana,,2020-08-03,3,3,2,0,0,0,0,4,0,3,0,0
4,Guyana,,2020-08-04,3,3,2,0,0,0,0,4,0,3,0,0
4,Guyana,,2020-08-05,3,3,2,0,0,0,0,4,0,3,0,0
5,Guyana,,2020-08-01,3,3,2,0,0,0,0,4,2,3,0,0
5,Guyana,,2020-08-02,3,3,2,0,0,0,0,4,2,3,0,0
5,Guyana,,2020-08-03,3,3,2,0,0,0,0,4,2,3,0,0
5,Guyana,,2020-08-04,3,3,2,0,0,0,0,4,2,3,0,0
5,Guyana,,2020-08-05,3,3,2,0,0,0,0,4,2,3,0,0
6,Guyana,,2020-08-01,3,3,2,0,2,0,0,4,2,3,0,0
6,Guyana,,2020-08-02,3,3,2,0,2,0,0,4,2,3,0,0
6,Guyana,,2020-08-03,3,3,2,0,2,0,0,4,2,3,0,0
6,Guyana,,2020-08-04,3,3,2,0,2,0,0,4,2,3,0,0
6,Guyana,,2020-08-05,3,3,2,0,2,0,0,4,2,3,0,0
7,Guyana,,2020-08-01,3,3,2,4,2,0,0,4,2,3,0,0
7,Guyana,,2020-08-02,3,3,2,4,2,0,0,4,2,3,0,0
7,Guyana,,2020-08-03,3,3,2,4,2,0,0,4,2,3,0,0
7,Guyana,,2020-08-04,3,3,2,4,2,0,0,4,2,3,0,0
7,Guyana,,2020-08-05,3,3,2,4,2,0,0,4,2,3,0,0
8,Guyana,,2020-08-01,3,3,2,4,2,0,2,4,2,3,0,0
8,Guyana,,2020-08-02,3,3,2,4,2,0,2,4,2,3,0,0
8,Guyana,,2020-08-03,3,3,2,4,2,0,2,4,2,3,0,0
8,Guyana,,2020-08-04,3,3,2,4,2,0,2,4,2,3,0,0
8,Guyana,,2020-08-05,3,3,2,4,2,0,2,4,2,3,0,0
9,Guyana,,2020-08-01,3,3,2,4,2,3,2,4,2,3,0,0
9,Guyana,,2020-08-02,3,3,2,4,2,3,2,4,2,3,0,0
9,Guyana,,2020-08-03,3,3,2,4,2,3,2,4,2,3,0,0
9,Guyana,,2020-08-04,3,3,2,4,2,3,2,4,2,3,0,0
9,Guyana,,2020-08-05,3,3,2,4,2,3,2,4,2,3,0,0
0,Haiti,,2020-08-01,0,0,2,0,0,0,0,0,0,0,0,0
0,Haiti,,2020-08-02,0,0,2,0,0,0,0,0,0,0,0,0
0,Haiti,,2020-08-03,0,0,2,0,0,0,0,0,0,0,0,0
0,Haiti,,2020-08-04,0,0,2,0,0,0,0,0,0,0,0,0
0,Haiti,,2020-08-05,0,0,2,0,0,0,0,0,0,0,0,0
1,Haiti,,2020-08-01,0,3,2,0,0,0,0,0,0,0,0,0
1,Haiti,,2020-08-02,0,3,2,0,0,0,0,0,0,0,0,0
1,Haiti,,2020-08-03,0,3,2,0,0,0,0,0,0,0,0,0
1,Haiti,,2020-08-04,0,3,2,0,0,0,0,0,0,0,0,0
1,Haiti,,2020-08-05,0,3,2,0,0,0,0,0,0,0,0,0
2,Haiti,,2020-08-01,0,3,2,0,0,0,0,0,0,0,2,0
2,Haiti,,2020-08-02,0,3,2,0,0,0,0,0,0,0,2,0
2,Haiti,,2020-08-03,0,3,2,0,0,0,0,0,0,0,2,0
2,Haiti,,2020-08-04,0,3,2,0,0,0,0,0,0,0,2,0
2,Haiti,,2020-08-05,0,3,2,0,0,0,0,0,0,0,2,0
3,Haiti,,2020-08-01,3,3,2,0,0,0,0,0,0,0,2,0
3,Haiti,,2020-08-02,3,3,2,0,0,0,0,0,0,0,2,0
3,Haiti,,2020-08-03,3,3,2,0,0,0,0,0,0,0,2,0
3,Haiti,,2020-08-04,3,3,2,0,0,0,0,0,0,0,2,0
3,Haiti,,2020-08-05,3,3,2,0,0,0,0,0,0,0,2,0
4,Haiti,,2020-08-01,3,3,2,0,0,0,0,0,2,0,2,0
4,Haiti,,2020-08-02,3,3,2,0,0,0,0,0,2,0,2,0
4,Haiti,,2020-08-03,3,3,2,0,0,0,0,0,2,0,2,0
4,Haiti,,2020-08-04,3,3,2,0,0,0,0,0,2,0,2,0
4,Haiti,,2020-08-05,3,3,2,0,0,0,0,0,2,0,2,0
5,Haiti,,2020-08-01,3,3,2,0,0,0,0,0,2,3,2,0
5,Haiti,,2020-08-02,3,3,2,0,0,0,0,0,2,3,2,0
5,Haiti,,2020-08-03,3,3,2,0,0,0,0,0,2,3,2,0
5,Haiti,,2020-08-04,3,3,2,0,0,0,0,0,2,3,2,0
5,Haiti,,2020-08-05,3,3,2,0,0,0,0,0,2,3,2,0
6,Haiti,,2020-08-01,3,3,2,4,0,0,0,0,2,3,2,0
6,Haiti,,2020-08-02,3,3,2,4,0,0,0,0,2,3,2,0
6,Haiti,,2020-08-03,3,3,2,4,0,0,0,0,2,3,2,0
6,Haiti,,2020-08-04,3,3,2,4,0,0,0,0,2,3,2,0
6,Haiti,,2020-08-05,3,3,2,4,0,0,0,0,2,3,2,0
7,Haiti,,2020-08-01,3,3,2,4,0,0,2,0,2,3,2,0
7,Haiti,,2020-08-02,3,3,2,4,0,0,2,0,2,3,2,0
7,Haiti,,2020-08-03,3,3,2,4,0,0,2,0,2,3,2,0
7,Haiti,,2020-08-04,3,3,2,4,0,0,2,0,2,3,2,0
7,Haiti,,2020-08-05,3,3,2,4,0,0,2,0,2,3,2,0
8,Haiti,,2020-08-01,3,3,2,4,0,0,2,4,2,3,2,0
8,Haiti,,2020-08-02,3,3,2,4,0,0,2,4,2,3,2,0
8,Haiti,,2020-08-03,3,3,2,4,0,0,2,4,2,3,2,0
8,Haiti,,2020-08-04,3,3,2,4,0,0,2,4,2,3,2,0
8,Haiti,,2020-08-05,3,3,2,4,0,0,2,4,2,3,2,0
9,Haiti,,2020-08-01,3,3,2,4,2,0,2,4,2,3,2,0
9,Haiti,,2020-08-02,3,3,2,4,2,0,2,4,2,3,2,0
9,Haiti,,2020-08-03,3,3,2,4,2,0,2,4,2,3,2,0
9,Haiti,,2020-08-04,3,3,2,4,2,0,2,4,2,3,2,0
9,Haiti,,2020-08-05,3,3,2,4,2,0,2,4,2,3,2,0
0,Honduras,,2020-08-01,0,3,0,0,0,0,0,0,0,0,0,0
0,Honduras,,2020-08-02,0,3,0,0,0,0,0,0,0,0,0,0
0,Honduras,,2020-08-03,0,3,0,0,0,0,0,0,0,0,0,0
0,Honduras,,2020-08-04,0,3,0,0,0,0,0,0,0,0,0,0
0,Honduras,,2020-08-05,0,3,0,0,0,0,0,0,0,0,0,0
1,Honduras,,2020-08-01,3,3,0,0,0,0,0,0,0,0,0,0
1,Honduras,,2020-08-02,3,3,0,0,0,0,0,0,0,0,0,0
1,Honduras,,2020-08-03,3,3,0,0,0,0,0,0,0,0,0,0
1,Honduras,,2020-08-04,3,3,0,0,0,0,0,0,0,0,0,0
1,Honduras,,2020-08-05,3,3,0,0,0,0,0,0,0,0,0,0
2,Honduras,,2020-08-01,3,3,0,0,2,0,0,0,0,0,0,0
2,Honduras,,2020-08-02,3,3,0,0,2,0,0,0,0,0,0,0
2,Honduras,,2020-08-03,3,3,0,0,2,0,0,0,0,0,0,0
2,Honduras,,2020-08-04,3,3,0,0,2,0,0,0,0,0,0,0
2,Honduras,,2020-08-05,3,3,0,0,2,0,0,0,0,0,0,0
3,Honduras,,2020-08-01,3,3,0,0,2,0,0,0,0,3,0,0
3,Honduras,,2020-08-02,3,3,0,0,2,0,0,0,0,3,0,0
3,Honduras,,2020-08-03,3,3,0,0,2,0,0,0,0,3,0,0
3,Honduras,,2020-08-04,3,3,0,0,2,0,0,0,0,3,0,0
3,Honduras,,2020-08-05,3,3,0,0,2,0,0,0,0,3,0,0
4,Honduras,,2020-08-01,3,3,0,0,2,0,2,0,0,3,0,0
4,Honduras,,2020-08-02,3,3,0,0,2,0,2,0,0,3,0,0
4,Honduras,,2020-08-03,3,3,0,0,2,0,2,0,0,3,0,0
4,Honduras,,2020-08-04,3,3,0,0,2,0,2,0,0,3,0,0
4,Honduras,,2020-08-05,3,3,0,0,2,0,2,0,0,3,0,0
5,Honduras,,2020-08-01,3,3,0,0,2,0,2,4,0,3,0,0
5,Honduras,,2020-08-02,3,3,0,0,2,0,2,4,0,3,0,0
5,Honduras,,2020-08-03,3,3,0,0,2,0,2,4,0,3,0,0
5,Honduras,,2020-08-04,3,3,0,0,2,0,2,4,0,3,0,0
5,Honduras,,2020-08-05,3,3,0,0,2,0,2,4,0,3,0,0
6,Honduras,,2020-08-01,3,3,0,4,2,0,2,4,0,3,0,0
6,Honduras,,2020-08-02,3,3,0,4,2,0,2,4,0,3,0,0
6,Honduras,,2020-08-03,3,3,0,4,2,0,2,4,0,3,0,0
6,Honduras,,2020-08-04,3,3,0,4,2,0,2,4,0,3,0,0
6,Honduras,,2020-08-05,3,3,0,4,2,0,2,4,0,3,0,0
7,Honduras,,2020-08-01,3,3,0,4,2,3,2,4,0,3,0,0
7,Honduras,,2020-08-02,3,3,0,4,2,3,2,4,0,3,0,0
7,Honduras,,2020-08-03,3,3,0,4,2,3,2,4,0,3,0,0
7,Honduras,,2020-08-04,3,3,0,4,2,3,2,4,0,3,0,0
7,Honduras,,2020-08-05,3,3,0,4,2,3,2,4,0,3,0,0
8,Honduras,,2020-08-01,3,3,0,4,2,3,2,4,2,3,0,0
8,Honduras,,2020-08-02,3,3,0,4,2,3,2,4,2,3,0,0
8,Honduras,,2020-08-03,3,3,0,4,2,3,2,4,2,3,0,0
8,Honduras,,2020-08-04,3,3,0,4,2,3,2,4,2,3,0,0
8,Honduras,,2020-08-05,3,3,0,4,2,3,2,4,2,3,0,0
9,Honduras,,2020-08-01,3,3,0,4,2,3,2,4,2,3,0,4
9,Honduras,,2020-08-02,3,3,0,4,2,3,2,4,2,3,0,4
9,Honduras,,2020-08-03,3,3,0,4,2,3,2,4,2,3,0,4
9,Honduras,,2020-08-04,3,3,0,4,2,3,2,4,2,3,0,4
9,Honduras,,2020-08-05,3,3,0,4,2,3,2,4,2,3,0,4
0,Hong Kong,,2020-08-01,0,3,0,0,0,0,0,0,0,0,0,0
0,Hong Kong,,2020-08-02,0,3,0,0,0,0,0,0,0,0,0,0
0,Hong Kong,,2020-08-03,0,3,0,0,0,0,0,0,0,0,0,0
0,Hong Kong,,2020-08-04,0,3,0,0,0,0,0,0,0,0,0,0
0,Hong Kong,,2020-08-05,0,3,0,0,0,0,0,0,0,0,0,0
1,Hong Kong,,2020-08-01,3,3,0,0,0,0,0,0,0,0,0,0
1,Hong Kong,,2020-08-02,3,3,0,0,0,0,0,0,0,0,0,0
1,Hong Kong,,2020-08-03,3,3,0,0,0,0,0,0,0,0,0,0
1,Hong Kong,,2020-08-04,3,3,0,0,0,0,0,0,0,0,0,0
1,Hong Kong,,2020-08-05,3,3,0,0,0,0,0,0,0,0,0,0
2,Hong Kong,,2020-08-01,3,3,0,0,0,0,0,0,0,3,0,0
2,Hong Kong,,2020-08-02,3,3,0,0,0,0,0,0,0,3,0,0
2,Hong Kong,,2020-08-03,3,3,0,0,0,0,0,0,0,3,0,0
2,Hong Kong,,2020-08-04,3,3,0,0,0,0,0,0,0,3,0,0
2,Hong Kong,,2020-08-05,3,3,0,0,0,0,0,0,0,3,0,0
3,Hong Kong,,2020-08-01,3,3,0,0,0,0,2,0,0,3,0,0
3,Hong Kong,,2020-08-02,3,3,0,0,0,0,2,0,0,3,0,0
3,Hong Kong,,2020-08-03,3,3,0,0,0,0,2,0,0,3,0,0
3,Hong Kong,,2020-08-04,3,3,0,0,0,0,2,0,0,3,0,0
3,Hong Kong,,2020-08-05,3,3,0,0,0,0,2,0,0,3,0,0
4,Hong Kong,,2020-08-01,3,3,0,0,0,0,2,4,0,3,0,0
4,Hong Kong,,2020-08-02,3,3,0,0,0,0,2,4,0,3,0,0
4,Hong Kong,,2020-08-03,3,3,0,0,0,0,2,4,0,3,0,0
4,Hong Kong,,2020-08-04,3,3,0,0,0,0,2,4,0,3,0,0
4,Hong Kong,,2020-08-05,3,3,0,0,0,0,2,4,0,3,0,0
5,Hong Kong,,2020-08-01,3,3,0,0,0,3,2,4,0,3,0,0
5,Hong Kong,,2020-08-02,3,3,0,0,0,3,2,4,0,3,0,0
5,Hong Kong,,2020-08-03,3,3,0,0,0,3,2,4,0,3,0,0
5,Hong Kong,,2020-08-04,3,3,0,0,0,3,2,4,0,3,0,0
5,Hong Kong,,2020-08-05,3,3,0,0,0,3,2,4,0,3,0,0
6,Hong Kong,,2020-08-01,3,3,0,0,2,3,2,4,0,3,0,0
6,Hong Kong,,2020-08-02,3,3,0,0,2,3,2,4,0,3,0,0
6,Hong Kong,,2020-08-03,3,3,0,0,2,3,2,4,0,3,0,0
6,Hong Kong,,2020-08-04,3,3,0,0,2,3,2,4,0,3,0,0
6,Hong Kong,,2020-08-05,3,3,0,0,2,3,2,4,0,3,0,0
7,Hong Kong,,2020-08-01,3,3,0,4,2,3,2,4,0,3,0,0
7,Hong Kong,,2020-08-02,3,3,0,4,2,3,2,4,0,3,0,0
7,Hong Kong,,2020-08-03,3,3,0,4,2,3,2,4,0,3,0,0
7,Hong Kong,,2020-08-04,3,3,0,4,2,3,2,4,0,3,0,0
7,Hong Kong,,2020-08-05,3,3,0,4,2,3,2,4,0,3,0,0
8,Hong Kong,,2020-08-01,3,3,0,4,2,3,2,4,2,3,0,0
8,Hong Kong,,2020-08-02,3,3,0,4,2,3,2,4,2,3,0,0
8,Hong Kong,,2020-08-03,3,3,0,4,2,3,2,4,2,3,0,0
8,Hong Kong,,2020-08-04,3,3,0,4,2,3,2,4,2,3,0,0
8,Hong Kong,,2020-08-05,3,3,0,4,2,3,2,4,2,3,0,0
9,Hong Kong,,2020-08-01,3,3,0,4,2,3,2,4,2,3,2,0
9,Hong Kong,,2020-08-02,3,3,0,4,2,3,2,4,2,3,2,0
9,Hong Kong,,2020-08-03,3,3,0,4,2,3,2,4,2,3,2,0
9,Hong Kong,,2020-08-04,3,3,0,4,2,3,2,4,2,3,2,0
9,Hong Kong,,2020-08-05,3,3,0,4,2,3,2,4,2,3,2,0
0,Hungary,,2020-08-01,0,0,0,0,0,0,0,0,0,3,0,0
0,Hungary,,2020-08-02,0,0,0,0,0,0,0,0,0,3,0,0
0,Hungary,,2020-08-03,0,0,0,0,0,0,0,0,0,3,0,0
0,Hungary,,2020-08-04,0,0,0,0,0,0,0,0,0,3,0,0
0,Hungary,,2020-08-05,0,0,0,0,0,0,0,0,0,3,0,0
1,Hungary,,2020-08-01,0,3,0,0,0,0,0,0,0,3,0,0
